simulation,final_balance,max_drawdown,max_dd_duration,profit_loss
925,18285.387704191373,10.8604354195465,60.0,8285.387704191373
926,22063.46793760687,7.576687167060599,36.0,12063.46793760687
927,22446.87818713709,10.266602622584701,31.0,12446.878187137088
928,20391.1643831868,6.853942013616571,44.0,10391.164383186799
929,23623.682150808723,7.352032573214086,18.0,13623.682150808723
930,19777.468850424615,7.141931010635381,58.0,9777.468850424615
931,14756.368006448414,10.806349030213815,58.0,4756.368006448414
932,12170.818698538345,24.28348031007262,260.0,2170.8186985383454
933,16577.540656538386,7.886572799067347,46.0,6577.5406565383855
934,23213.99859776716,3.4795940159149366,27.0,13213.99859776716
935,20000.53034390667,5.60107895360166,34.0,10000.53034390667
936,17759.240666823724,8.035299956027668,30.0,7759.240666823724
937,19961.52864814862,6.269148834628922,40.0,9961.528648148618
938,19513.880277548873,6.471418057640828,51.0,9513.880277548873
939,21081.76809573428,7.355201038036266,37.0,11081.768095734282
940,17926.356187157522,7.577162218420021,43.0,7926.356187157522
941,16121.2952552202,9.15832053427699,54.0,6121.2952552202005
942,19636.359687939046,7.609430530727475,26.0,9636.359687939046
943,22282.931059064416,9.560541846867523,36.0,12282.931059064416
944,17191.085031615967,8.766453065793815,55.0,7191.085031615967
945,18443.972649348347,5.969519097335311,47.0,8443.972649348347
946,25059.82049546678,4.231113466171514,48.0,15059.820495466782
947,18239.6339628028,9.708570043953072,64.0,8239.6339628028
948,16463.438672794466,12.238311871373538,126.0,6463.438672794466
949,17818.268038676364,8.381566618105172,65.0,7818.268038676364
950,18957.711697215796,8.576647351864866,36.0,8957.711697215796
951,21314.35034016233,5.145991653053586,33.0,11314.350340162331
952,17294.897941819097,8.555653920512492,83.0,7294.8979418190975
953,20283.4764232823,8.086707381037506,40.0,10283.4764232823
954,16009.949096363674,13.702589552798619,61.0,6009.9490963636745
955,11945.525486855917,22.29683126281193,127.0,1945.5254868559168
956,19166.117193830672,10.054969702122008,36.0,9166.117193830672
957,19529.767037383073,8.695340817994648,68.0,9529.767037383073
958,18640.15426544089,7.013450329119925,33.0,8640.154265440891
959,16144.988405162156,13.46696615270821,129.0,6144.988405162156
960,18837.11084045803,9.328248729452394,68.0,8837.11084045803
961,20109.794196054147,11.384759958468823,65.0,10109.794196054147
962,21120.641679430366,13.449050895214967,60.0,11120.641679430366
963,14990.194304240973,15.705648929380104,84.0,4990.194304240973
964,19301.02216802314,7.3606782936550115,35.0,9301.02216802314
965,22469.373504262916,4.1402594443743554,27.0,12469.373504262916
966,20713.24639517608,6.563250525325002,65.0,10713.24639517608
967,19240.562182276593,5.942625465896591,60.0,9240.562182276593
968,20679.48865973782,4.252109090106891,36.0,10679.48865973782
969,14565.274208394363,9.074751042266081,50.0,4565.274208394363
970,24209.67284132973,7.324201627886187,40.0,14209.672841329731
971,14618.42107945939,10.097559328397045,73.0,4618.421079459389
972,19445.196387629796,9.46502958070197,47.0,9445.196387629796
973,16769.056656205248,8.361978520326307,99.0,6769.056656205248
974,23315.441057380027,5.986839928816531,23.0,13315.441057380027
975,17394.69919293601,7.533093120828398,69.0,7394.699192936008
976,18542.74810442786,14.3583368455595,108.0,8542.748104427861
977,15069.798670820323,10.671741008615925,54.0,5069.7986708203225
978,11320.208794187807,14.91845151594956,132.0,1320.2087941878071
979,16517.695787363824,13.67475244055267,61.0,6517.695787363824
980,17196.173383329966,12.964578273009664,51.0,7196.173383329966
981,19736.16240413233,8.08710239441195,38.0,9736.16240413233
982,20066.214561856803,5.323585486171625,26.0,10066.214561856803
983,15372.396497655178,11.63792403648001,88.0,5372.396497655178
984,17763.20111248987,11.755081184791525,65.0,7763.201112489871
985,17830.207061659872,7.018830197779638,84.0,7830.207061659872
986,19096.670345729246,7.8052508965406355,37.0,9096.670345729246
987,18253.714462451484,7.538254904034819,29.0,8253.714462451484
988,15219.10020077353,10.186568521232719,48.0,5219.10020077353
989,16732.39765131144,9.552540599234053,41.0,6732.397651311439
990,17767.05245877232,10.860617047019204,50.0,7767.052458772319
991,18826.90530498702,6.288046944009238,42.0,8826.90530498702
992,15687.550676939612,11.621270039319612,46.0,5687.5506769396125
993,17702.03968730473,12.8268530051102,63.0,7702.039687304728
994,14884.015099205018,10.487864055026433,49.0,4884.0150992050185
995,17450.566000142906,10.056270605790466,69.0,7450.566000142906
996,14816.919591646847,11.423405764743206,55.0,4816.919591646847
997,19842.57679437148,15.891320721007194,75.0,9842.576794371482
998,14832.407024786604,11.316017278700185,67.0,4832.407024786604
999,16894.316827591014,8.613811321638295,56.0,6894.316827591014
1000,22504.19222438033,4.801271165116178,51.0,12504.192224380331
